stride,portion,array_size,throughput
9,18,23528880,6771813705.144251
9,19,23528232,5598839458.866148
9,20,23528160,6792077209.276686
9,21,23528232,5395581435.949669
9,22,23528736,6802895996.923163
9,23,23528448,5015016505.310747
9,24,23528448,6803008969.392828
9,25,23527800,5850433222.808325
9,26,23529168,6796019587.290994
9,27,23528232,5915336013.003832
9,28,23528736,6815124580.140859
9,29,23527584,5608419292.565523
9,30,23528880,6832097709.204744
9,31,23527512,5854148063.747576
9,32,23528448,6857818537.750105
10,1,23529360,1852478723.273902
10,2,23529280,6510702345.106178
10,3,23529360,2129132422.88658
10,4,23529280,6584305916.231837
10,5,23529200,2781000764.331218
10,6,23529120,6616725716.375321
10,7,23528960,3140481802.926485
10,8,23528960,6722468373.679776
10,9,23528880,4118337705.794858
10,10,23528800,6707660812.04469
10,11,23528560,4239991919.430545
10,12,23528640,6723368981.02283
10,13,23528960,4005752005.123446
10,14,23528960,6713492005.573572
10,15,23528400,5215558092.378237
10,16,23528960,6767940533.930342
10,17,23529360,4981350010.177214
10,18,23528160,6755662467.947741
10,19,23528080,5512286523.449664
10,20,23528000,6785426934.99115
10,21,23528400,5348343042.179371
10,22,23527680,6774403523.443185
10,23,23528080,5741433680.899683
10,24,23527680,6784658247.537603
10,25,23528000,5415085932.855167
10,26,23528960,6770671716.508608
10,27,23528880,5694520707.28983
10,28,23528960,6782412572.864592
10,29,23527120,5731822729.568531
10,30,23527200,6832154308.879321
10,31,23527760,6011873364.844566
10,32,23528960,6823794462.893108
11,1,23529352,1866044844.258312
11,2,23529264,6390350467.418332
11,3,23529264,2080247902.628333
11,4,23529088,6532735749.573671
11,5,23529000,2368628241.111962
11,6,23529264,6588861220.279166
11,7,23529352,3613784998.16237
11,8,23529088,6674262244.013571
11,9,23528736,3366418255.543057
11,10,23528560,6683803041.112711
11,11,23529176,4628220665.824208
11,12,23528736,6732730416.85534
11,13,23528648,5125231938.015326
11,14,23528736,6747890523.685027
11,15,23529000,4957126397.110329
11,16,23529088,6788349249.427465
11,17,23529088,4538090557.875545
11,18,23528736,6771515308.783363
11,19,23528384,4911624343.870366
11,20,23527680,6775183363.258997
11,21,23528736,5013688478.348619
11,22,23528208,6784692081.173368
11,23,23529000,5563209368.417455
11,24,23527680,6794617780.808142
11,25,23529000,5887479505.843727
11,26,23527504,6804111447.692961
11,27,23527152,5745898805.716181
11,28,23528736,6841153771.598641
11,29,23526888,5997789577.142427
11,30,23527680,6846755393.597702
11,31,23529000,5872947290.779006
11,32,23527680,6874428271.175677
12,1,23529408,1866963119.639149
12,2,23529408,6363550644.637465
12,3,23529312,1958686759.734788
12,4,23529216,6487968128.37547
12,5,23529120,2623968839.155629
12,6,23529024,6557715201.313975
12,7,23529408,3199321342.823129
12,8,23529216,6654416409.144836
12,9,23529312,3862393350.947236
12,10,23528640,6696073734.580044
12,11,23528736,4440138905.907415
12,12,23528448,6729705641.707973
12,13,23528544,4600631502.719275
12,14,23529408,6741318183.165663
12,15,23528160,5271723360.231322
12,16,23528448,6786519974.873994
12,17,23528544,5105523487.457079
12,18,23528448,6770999318.956444
12,19,23527776,5536087375.037291
12,20,23527680,6765637917.515429
12,21,23528736,5688298140.412595
12,22,23527680,6785420664.542961
12,23,23528448,5325297851.352171
12,24,23528448,6805181902.846174
12,25,23527200,5835771028.906477
12,26,23527296,6821729288.411882
12,27,23527584,5708643119.00632
12,28,23528064,6827845328.507612
12,29,23527584,5969276425.469648
12,30,23526720,6829976235.86445
12,31,23528256,5845896401.676989
12,32,23528448,6848493865.153279
13,1,23529376,1886493095.978248
13,2,23529376,6367307884.805778
13,3,23529168,2192594427.904384
13,4,23529376,6432762401.541522
13,5,23528960,2344517704.60077
13,6,23529168,6526104315.38962
13,7,23528960,3101537723.676748
13,8,23528960,6629498795.637324
13,9,23529168,3221188306.360069
13,10,23528960,6661881580.997122
13,11,23528648,4617173385.769267
13,12,23528544,6733086933.352992
13,13,23528856,5092005598.371739
13,14,23528960,6752805163.041105
13,15,23527920,5090585740.773727
13,16,23528960,6781017840.685695
13,17,23528544,4527767850.206525
13,18,23529168,6774201746.749728
13,19,23528232,5612117479.273162
13,20,23528960,6792820285.196959
13,21,23528232,5398558414.70208
13,22,23527504,6782641483.034369
13,23,23527712,5334175495.995178
13,24,23527296,6816917406.929263
13,25,23527400,5609709641.790394
13,26,23527504,6796905647.221831
13,27,23528232,5936977466.914196
13,28,23528960,6820385329.318033
13,29,23527816,5779159075.97566
13,30,23527920,6827552395.418913
13,31,23528752,5825463927.870928
13,32,23528960,6822312019.213536
14,1,23529408,1898409539.015783
14,2,23529408,6321968650.301803
14,3,23529408,1907594064.690622
14,4,23529408,6408186390.638971
14,5,23528960,2420388890.016377
14,6,23529408,6517938615.105425
14,7,23529408,3141298985.430209
14,8,23528960,6650363513.415412
14,9,23528736,3569828364.286458
14,10,23528960,6664141394.577673
14,11,23528736,3941194912.485052
14,12,23529408,6734140643.153888
14,13,23528960,3998499263.615569
14,14,23529408,6742161246.719275
14,15,23528400,4838650277.543017
14,16,23528960,6772306088.493367
14,17,23527728,5048660561.235354
14,18,23528736,6765320619.866436
14,19,23529296,5251807539.671425
14,20,23528960,6793228386.146999
14,21,23529408,5003862025.272304
14,22,23528736,6819006533.115072
14,23,23529184,5538234156.350218
14,24,23528064,6816506497.476954
14,25,23528400,5859192792.187607
14,26,23528960,6828503164.141247
14,27,23526720,5200886484.425623
14,28,23529408,6825513199.443524
14,29,23528512,4633655403.504847
14,30,23526720,6805563780.247003
14,31,23526272,5769995708.309275
14,32,23528960,6853693670.93593
15,1,23529360,1813060321.434977
15,2,23529360,5429849928.157166
15,3,23529240,2075255699.998257
15,4,23529120,5877826629.732768
15,5,23529000,2375347418.480064
15,6,23528880,6399766440.62112
15,7,23529240,3506514996.222379
15,8,23528640,6497312349.357162
15,9,23528880,3641907880.608181
15,10,23528400,6549108532.856009
15,11,23529000,4405479179.390107
