stride,portion,array_size,throughput
3,29,23528976,6713377769.709694
3,30,23528880,6790527648.043073
3,31,23529000,6731351403.061981
3,32,23529216,6786062229.685412
4,1,23529408,6109859625.977481
4,2,23529408,6228164367.068127
4,3,23529408,6185399950.541243
4,4,23529344,5622181687.026426
4,5,23529280,5777378997.716838
4,6,23529408,6119726430.540939
4,7,23529408,6171647228.398252
4,8,23529216,5781852921.322926
4,9,23529312,6039994176.775588
4,10,23529280,6272697633.009394
4,11,23529088,5572300602.433399
4,12,23529216,5224916643.992337
4,13,23529376,6180013689.659927
4,14,23529408,6090540448.822939
4,15,23529120,5658548524.49233
4,16,23528960,5578237359.981046
4,17,23529088,5694041735.295794
4,18,23529024,5703517698.834374
4,19,23528992,5702775483.894094
4,20,23528960,5735558759.068439
4,21,23529408,5807796485.88996
4,22,23529088,5715491869.647692
4,23,23529184,5757233459.976713
4,24,23529216,5911832135.032964
4,25,23528800,6010141996.843208
4,26,23528960,5951063073.850611
4,27,23529312,5766380166.345027
4,28,23528960,5970271614.008672
4,29,23528512,6253353578.233995
4,30,23528640,6080183020.44089
4,31,23529248,5762040284.997091
4,32,23528448,6234023275.27234
5,1,23529400,5793856925.167033
5,2,23529360,5425289673.154623
5,3,23529360,5290126609.102923
5,4,23529280,5408090734.970669
5,5,23529400,5850332111.103267
5,6,23529360,5317954217.565248
5,7,23529240,6182043058.588995
5,8,23529280,6153417702.155454
5,9,23529240,6108650893.095366
5,10,23529200,6153376226.439226
5,11,23529000,4806332675.594764
5,12,23529120,5716220668.770807
5,13,23528960,5498613473.396132
5,14,23528960,5675641165.998112
5,15,23529000,5292536765.543448
5,16,23528960,6235871042.406903
5,17,23529360,6322282850.348574
5,18,23528880,6386820718.184076
5,19,23528840,6213972606.714698
5,20,23528800,6313854255.352172
5,21,23529240,6149768157.044548
5,22,23528560,6337322181.170712
5,23,23529000,6089699859.304876
5,24,23528640,6306775287.123106
5,25,23529000,6193351625.701651
5,26,23528960,6260528904.504038
5,27,23528880,6287284804.941875
5,28,23528960,6333247381.323634
5,29,23528280,6420921853.427393
5,30,23528400,6484869118.722589
5,31,23529000,6264768410.11984
5,32,23528960,6343922153.680835
6,1,23529408,5763619972.243176
6,2,23529408,5846647980.744055
6,3,23529312,6254123656.424927
6,4,23529408,5958530952.256093
6,5,23529360,6145375487.59614
6,6,23529312,6186015000.443716
6,7,23529408,5762594991.053169
6,8,23529216,6196218163.611446
6,9,23529312,6265396640.745888
6,10,23529120,5316066806.929416
6,11,23529264,6183237856.655488
6,12,23529024,6114868654.050112
6,13,23529168,5086600575.973715
6,14,23529408,6063335163.314885
6,15,23528880,6189107645.997971
6,16,23529216,5538288492.246546
6,17,23529360,6257714099.164531
6,18,23529312,6395589812.867735
6,19,23528688,6091980851.556984
6,20,23528640,6194786319.815781
6,21,23528736,6315198029.025333
6,22,23528736,6190288739.330485
6,23,23528448,6089849966.4779
6,24,23528448,6197221486.959671
6,25,23528400,6135546352.866707
6,26,23528544,6183550371.404996
6,27,23528880,6248878058.429968
6,28,23529408,6235579039.472676
6,29,23528976,6296907907.533455
6,30,23528160,6383769729.654854
6,31,23528256,6367237211.565742
6,32,23528448,6378100276.559534
7,1,23529408,5690279201.778307
7,2,23529408,5695995091.647918
7,3,23529408,5724532954.977118
7,4,23529408,5832854909.721817
7,5,23529240,5689058114.909892
7,6,23529408,5745891508.776776
7,7,23529408,5778427413.832754
7,8,23529408,5880758881.125642
7,9,23529240,5675163470.568517
7,10,23528960,4291613665.881301
7,11,23529352,5756578809.069362
7,12,23529408,5821709064.636577
7,13,23528960,4461214611.604472
7,14,23529408,5621357346.953723
7,15,23529240,5107742463.939803
7,16,23528960,5163823140.776385
7,17,23528680,6082725612.802818
7,18,23528736,5916987210.217337
7,19,23529296,6113330838.044111
7,20,23528960,6107196739.50913
7,21,23529408,5859008143.15233
7,22,23528736,5770571668.257515
7,23,23529184,5749197625.107429
7,24,23529408,6023107401.102986
7,25,23528400,5718138315.01391
7,26,23528960,5915653222.434
7,27,23528232,5825856985.033434
7,28,23529408,6063159366.043841
7,29,23528512,5878841767.766387
7,30,23528400,6073844552.264666
7,31,23528008,5977709331.799497
7,32,23528960,6050964951.727982
8,1,23529408,4871306260.467839
8,2,23529344,4194836608.019141
8,3,23529408,4872551158.998207
8,4,23529216,5022156621.776685
8,5,23529280,4903245817.398187
8,6,23529216,4702169790.699661
8,7,23529408,4906499553.251539
8,8,23528960,4963563218.552737
8,9,23529024,4645169098.712719
8,10,23528960,4752174287.895262
