stride,portion,array_size,throughput
4,5,23529400,10778008889.19482
4,6,23529408,11364995853.912125
4,7,23529408,11163194321.565248
4,8,23529408,11702223861.947924
4,9,23529384,11128432590.68981
4,10,23529400,11100185545.196157
4,11,23529396,11264769502.480623
4,12,23529408,10999964678.950344
4,13,23529376,11130691562.909025
4,14,23529408,10524750770.270851
4,15,23529360,10728918392.702982
4,16,23529408,11342100231.76536
4,17,23529360,9875227239.259655
4,18,23529384,11259521752.139996
4,19,23529372,10696451647.311563
4,20,23529360,10348573384.647013
4,21,23529408,10704423715.494314
4,22,23529352,10668232827.50946
4,23,23529368,9988538684.818472
4,24,23529408,10914455466.136877
4,25,23529400,10507357879.20136
4,26,23529376,10457840714.77969
4,27,23529312,9734448169.107533
4,28,23529408,11030021184.215302
4,29,23529324,10475324284.035206
4,30,23529360,10940565054.595596
4,31,23529372,11721744640.82789
4,32,23529344,12008206310.222067
5,1,23529410,10518392349.060984
5,2,23529410,10470362722.563286
5,3,23529405,10414081088.932224
5,4,23529400,10242211434.033688
5,5,23529400,10578397951.301212
5,6,23529390,10663973241.97806
5,7,23529380,10546816304.059502
5,8,23529400,10241754048.408367
5,9,23529375,10403519499.886316
5,10,23529400,10332415575.061726
5,11,23529385,10863022358.61456
5,12,23529360,9887780558.99913
5,13,23529350,9259575058.64255
5,14,23529380,9490430446.46092
5,15,23529375,9659266270.58875
5,16,23529360,9162547343.991629
5,17,23529360,8779834687.185448
5,18,23529330,8791817909.897642
5,19,23529410,9002742405.980145
5,20,23529400,8511651556.658539
5,21,23529345,8817483324.924585
5,22,23529330,9125769483.856283
5,23,23529345,9276716172.245121
5,24,23529360,9407279370.55413
5,25,23529375,9487189354.393797
5,26,23529350,9108094714.753735
5,27,23529285,9743033819.545935
5,28,23529380,9380569939.873138
5,29,23529295,9176950010.581533
5,30,23529300,9593749797.954937
5,31,23529310,9894065221.203644
5,32,23529280,10501832510.398151
6,1,23529408,10012094732.9446
6,2,23529408,11923007534.605076
6,3,23529402,11804273297.013071
6,4,23529408,12860559908.475437
6,5,23529390,11767351115.44801
6,6,23529384,11752449971.576717
6,7,23529408,11841402976.38356
6,8,23529408,11660689928.125349
6,9,23529366,11519252987.894299
6,10,23529360,11672479092.076212
6,11,23529396,10921369845.635365
6,12,23529384,10784287738.822063
6,13,23529402,10690543511.50227
6,14,23529408,10388803756.773977
6,15,23529330,10423232537.124344
6,16,23529408,11620461425.369453
6,17,23529360,11587566296.79891
6,18,23529312,10326082220.409035
6,19,23529372,11210787300.416569
6,20,23529360,11817278579.91053
6,21,23529366,11077824138.218874
6,22,23529396,12221868104.508074
6,23,23529276,10804735558.374739
6,24,23529312,11398821662.101559
6,25,23529300,11070864538.653723
6,26,23529324,11524163795.803617
6,27,23529366,12016574444.150785
6,28,23529408,12374587998.654682
6,29,23529324,11063765962.387997
6,30,23529240,10485638720.575817
6,31,23529372,12150905235.567472
6,32,23529408,12949326282.766766
7,1,23529408,9765675899.21188
7,2,23529408,11582288023.499409
7,3,23529408,13339050802.109116
7,4,23529408,13402513509.187027
7,5,23529380,13481661022.449413
7,6,23529408,13120083887.092157
7,7,23529408,13006529126.199413
7,8,23529408,11260740293.794344
7,9,23529366,12656706467.72355
7,10,23529380,12673896666.035084
7,11,23529352,12524715845.389425
7,12,23529408,11483392392.326868
7,13,23529324,11601131693.60931
7,14,23529408,11449969017.424715
7,15,23529345,12236200164.116343
7,16,23529408,12145571152.336544
7,17,23529394,12325771575.595165
7,18,23529366,11472734580.300442
7,19,23529296,12087268965.536053
7,20,23529380,12132751209.020065
7,21,23529408,12539433850.23553
7,22,23529352,11757052245.602947
