stride,portion,array_size,throughput
6,12,23529312,9428840136.018995
6,13,23529168,3332527054.285005
6,14,23529408,3662740404.379514
6,15,23529240,3655141268.191252
6,16,23529216,9295138243.453339
6,17,23529360,3681158989.299342
6,18,23529312,3731115230.847924
6,19,23529144,3625039153.618691
6,20,23529120,8924329803.929852
6,21,23529240,3624597025.710056
6,22,23529264,3543702227.198791
6,23,23529000,3504841075.927979
6,24,23529024,8963978685.362207
6,25,23529000,3473174920.300916
6,26,23529168,3462962482.92122
6,27,23528880,3399198066.178699
6,28,23529408,9996994496.551102
6,29,23528976,3398599759.557441
6,30,23528880,3517289056.987993
6,31,23529000,3505279015.359196
6,32,23529216,9625663497.634277
7,1,23529408,3077560686.697547
7,2,23529408,3067025146.247195
7,3,23529408,3197340956.510289
7,4,23529408,13798190987.798107
7,5,23529380,3207299785.37562
7,6,23529408,2997592773.773773
7,7,23529408,3054366261.32471
7,8,23529408,13865297127.407404
7,9,23529240,3250347123.305685
7,10,23529240,2746738128.0821
7,11,23529352,3096477386.961525
7,12,23529408,13881784475.301294
7,13,23529324,3538977834.310255
7,14,23529408,3696113130.22685
7,15,23529240,3762319710.688114
7,16,23529408,13875521492.561407
7,17,23529156,3746638421.460613
7,18,23529240,3651712074.800265
7,19,23529296,3727313024.412042
7,20,23528960,14126842180.406199
7,21,23529408,3733557336.357955
7,22,23529352,3570004696.496454
7,23,23529184,3662106107.901501
7,24,23529408,13900259624.098743
7,25,23529100,3490777400.49853
7,26,23528960,4031005683.155704
7,27,23528988,3264802784.218484
7,28,23529408,13973162991.653133
7,29,23529324,3247738131.061404
7,30,23529240,3107565483.719224
7,31,23528876,3577276842.961302
7,32,23528960,14127265976.997074
8,1,23529408,3172522253.729192
8,2,23529408,3142075248.511232
8,3,23529408,3214351378.55913
8,4,23529344,10315139478.368229
8,5,23529280,3165242584.122283
8,6,23529408,3074491825.780692
8,7,23529408,3259636214.764241
8,8,23529216,9872552241.920176
8,9,23529312,3191671777.069697
8,10,23529280,2748302423.685874
8,11,23529088,3169407716.448233
8,12,23529216,9885647588.954756
8,13,23529376,3826001953.965067
8,14,23529408,3254393595.44473
8,15,23529120,3674737003.322463
8,16,23528960,9262312815.107208
8,17,23529088,3650591247.174704
8,18,23529024,3528861595.455358
8,19,23528992,3644557438.072627
8,20,23528960,9490215681.432203
8,21,23529408,3665595216.282945
8,22,23529088,3836257577.828866
8,23,23529184,3529616701.080818
8,24,23529216,10258025773.539555
8,25,23528800,3333733183.871813
8,26,23528960,3906810718.512305
8,27,23529312,3213250476.875519
8,28,23528960,9519553550.645721
8,29,23528512,3192160364.447726
8,30,23528640,3281951646.363927
8,31,23529248,3532688545.527041
8,32,23528448,8371164902.910764
9,1,23529384,3020013091.343304
9,2,23529384,2998830381.981812
9,3,23529312,3065323895.512951
9,4,23529312,10189629047.50149
9,5,23529240,3096990644.548859
9,6,23529312,2996905803.362012
