stride,portion,array_size,throughput
5,19,23529220,11415342132.658533
5,20,23529200,11347312339.161926
5,21,23529240,11408400670.298748
5,22,23529000,11294920107.822575
5,23,23529000,11354921635.689426
5,24,23529120,11386548737.092842
5,25,23529000,11336277404.785328
5,26,23528960,11276237479.718
5,27,23528880,11257572604.387665
5,28,23528960,11306575441.09235
5,29,23528860,11306807218.855383
5,30,23529000,11321283361.738855
5,31,23529000,11328910526.980555
5,32,23528960,11304691595.93041
6,1,23529408,10123449587.223093
6,2,23529408,9988719373.438812
6,3,23529384,9909621535.465916
6,4,23529408,9837972769.479511
6,5,23529360,9845141259.684391
6,6,23529312,9809616277.188519
6,7,23529408,10106494410.470364
6,8,23529408,10121708514.975765
6,9,23529312,10108189715.494823
6,10,23529360,10357607483.159918
6,11,23529264,10389369606.055475
6,12,23529312,10531678808.45695
6,13,23529168,10490288962.223202
6,14,23529408,10918030193.810358
6,15,23529240,10838482963.203495
6,16,23529216,10959119423.032673
6,17,23529360,11126313610.221119
6,18,23529312,11127090090.410233
6,19,23529144,11053558990.845627
6,20,23529120,10879540866.907717
6,21,23529240,11106297022.299849
6,22,23529264,10996552447.5661
6,23,23529000,10839113610.528927
6,24,23529024,10921642868.344637
6,25,23529000,10928484215.607304
6,26,23529168,11053306297.85403
6,27,23528880,10932240418.783205
6,28,23529408,11304882622.27779
6,29,23528976,11095189291.42829
6,30,23528880,11089382584.740953
6,31,23529000,11202694051.03181
6,32,23529216,11473481690.46586
7,1,23529408,11487878618.468082
7,2,23529408,11627520370.010092
7,3,23529408,11624371637.640684
7,4,23529408,11313311863.114517
7,5,23529380,11450121133.41117
7,6,23529408,11517951946.297234
7,7,23529408,11717266417.527584
7,8,23529408,11521902350.833044
7,9,23529240,11473489780.788403
7,10,23529240,11548731019.007935
7,11,23529352,11752632222.71409
7,12,23529408,11759424728.253729
7,13,23529324,11744409808.19297
7,14,23529408,11886560516.915905
7,15,23529240,11735578277.885946
7,16,23529408,11936023382.865295
7,17,23529156,11640896853.9302
7,18,23529240,11665182878.524035
7,19,23529296,11708178938.053974
7,20,23528960,11671984486.96542
7,21,23529408,11898571578.669468
7,22,23529352,11708175327.953836
7,23,23529184,11693555870.677717
7,24,23529408,11837508955.555105
7,25,23529100,11661063623.347097
7,26,23528960,11729879823.91856
7,27,23528988,11781881531.12889
7,28,23529408,11994704024.23396
7,29,23529324,11895518951.063713
7,30,23529240,11854430261.237486
7,31,23528876,11919402149.439919
7,32,23528960,11963383804.46762
8,1,23529408,10566844476.919764
8,2,23529408,10599796160.237381
8,3,23529408,10941182534.701815
8,4,23529344,10390075179.774967
8,5,23529280,10483340040.684956
8,6,23529408,10698122497.749233
8,7,23529408,10959979483.14346
8,8,23529216,10526920956.707895
8,9,23529312,10858275107.463657
8,10,23529280,10875094019.65973
8,11,23529088,10679042711.189976
8,12,23529216,10956823840.116764
8,13,23529376,11378140928.039776
8,14,23529408,11544519686.349705
8,15,23529120,11107307858.8899
8,16,23528960,11111933874.399136
8,17,23529088,11159697308.511292
8,18,23529024,11184149245.086182
8,19,23528992,11220848983.710293
8,20,23528960,11243634465.655178
8,21,23529408,11767353671.081175
8,22,23529088,11385430877.948244
8,23,23529184,11573944892.582794
8,24,23529216,11614221068.397678
8,25,23528800,11357523210.629675
8,26,23528960,11417397780.705042
8,27,23529312,11828545853.614153
8,28,23528960,11487918774.722916
8,29,23528512,11387669688.79691
8,30,23528640,11497018809.090378
8,31,23529248,11814546573.306812
8,32,23528448,11639993820.699265
9,1,23529384,10042210313.553425
9,2,23529384,9933482567.140661
9,3,23529312,10225485470.689135
9,4,23529312,10033871224.436268
9,5,23529240,10210806939.76717
9,6,23529312,10347560472.128733
9,7,23529240,10534471535.602495
9,8,23529312,10658823396.131115
9,9,23529204,10926033498.105648
9,10,23529240,11006033551.215948
9,11,23529132,11211038194.171307
9,12,23529312,11198309717.889462
9,13,23529168,11328180665.80039
9,14,23529240,11310509853.271112
9,15,23528880,11541433529.4626
9,16,23529024,11552817224.469685
9,17,23528952,11578364447.858047
9,18,23528880,11829521308.108448
9,19,23528916,11721385528.224562
9,20,23528880,11840542982.246204
9,21,23528988,11777748904.480742
9,22,23528736,11875160703.293827
9,23,23529276,11696218277.23901
9,24,23529312,11647888612.04874
9,25,23528700,12056740696.409113
9,26,23529168,11741987165.469475
9,27,23529204,11752853330.212986
9,28,23528736,12059220627.12581
9,29,23528628,12158242826.318127
9,30,23528880,11970651182.189596
9,31,23528628,12237295527.85009
9,32,23528448,12371379430.225565
10,1,23529400,10356937819.809338
10,2,23529360,10242540410.746162
10,3,23529360,10393758879.33414
10,4,23529280,9924228911.207325
10,5,23529400,10412218503.520283
10,6,23529360,10445195832.688498
10,7,23529240,10428486337.803139
10,8,23529280,10710234396.510681
10,9,23529240,10790514324.222343
10,10,23529200,10898967519.704674
10,11,23529000,10518589863.62246
10,12,23529120,10940229814.961632
10,13,23528960,10843091967.943874
10,14,23528960,10931292296.44494
10,15,23529000,11074296589.164057
10,16,23528960,11157780513.62522
10,17,23529360,11565469856.696264
10,18,23528880,11186929589.92733
10,19,23528840,11269414193.003927
10,20,23528800,11313021686.114426
10,21,23529240,11585383401.727238
10,22,23528560,11199817047.810474
10,23,23529000,10869498046.523825
10,24,23528640,11387124730.496658
10,25,23529000,11206983338.768322
10,26,23528960,11051395176.981619
10,27,23528880,10844839228.083195
10,28,23528960,11094119688.305754
10,29,23528280,11289424868.79663
10,30,23528400,11401076567.769135
10,31,23529000,11222466613.364874
10,32,23528960,11786286060.968727
11,1,23529396,10051647508.73058
11,2,23529352,9955188568.506763
11,3,23529396,10128015227.50491
11,4,23529264,9497765271.787186
11,5,23529220,9949154292.53349
11,6,23529264,10095391816.389425
11,7,23529352,10418603318.75146
11,8,23529088,10388355868.840412
11,9,23529132,10702887007.474823
11,10,23529000,10719191224.921764
11,11,23529176,10924751588.564312
11,12,23529264,10873298471.519854
11,13,23529220,11035967153.48562
11,14,23529352,11144226005.707289
11,15,23529000,11175817691.478731
11,16,23529088,11284687220.59684
11,17,23529088,11277905123.970562
11,18,23528736,11311350361.742483
11,19,23529220,11490571609.838495
11,20,23528560,11426347277.014462
11,21,23528736,11439497421.046553
11,22,23529176,11314335953.171967
11,23,23529000,11526487787.247318
11,24,23528736,11529184662.504269
11,25,23529000,11532424800.049114
11,26,23528648,11505174953.58363
11,27,23528340,11509544697.990604
11,28,23528736,11570279364.90385
11,29,23528164,11311399987.456852
