stride,portion,array_size,throughput
2,16,23537152,13659809127.466772
2,17,23537112,13720724150.039928
2,18,23537088,13705489764.913212
2,19,23537048,13622631761.029154
2,20,23537120,13621846798.5607
2,21,23537136,13624280345.321932
2,22,23537008,13688784973.936142
2,23,23537096,13542880117.956264
2,24,23537088,13712262740.088253
2,25,23537000,13739797235.707191
2,26,23537072,13682773779.317623
2,27,23537088,13557218374.286837
2,28,23537024,13712936539.414413
2,29,23537096,13677739937.239573
2,30,23537040,13710267319.168894
2,31,23536936,13636311937.91046
2,32,23537152,13730324882.138157
3,1,23537172,12085986279.92996
3,2,23537160,12659861451.61462
3,3,23537160,12557703460.44833
3,4,23537136,12547930952.297298
3,5,23537160,12726012179.214443
3,6,23537160,12774475991.525427
3,7,23537136,12763783687.153812
3,8,23537088,12629929809.854862
3,9,23537088,12507154650.732859
3,10,23537160,12912032682.159687
3,11,23537052,12619876026.831915
3,12,23537088,12865586547.036728
3,13,23537124,12717497809.803127
3,14,23537136,12808666221.487818
3,15,23537160,12924833455.291975
3,16,23537088,12583569402.645473
3,17,23537112,12616081908.896336
3,18,23537088,12603884809.003904
3,19,23537124,12684474822.412863
3,20,23537040,12549945738.547766
3,21,23537052,12542929390.404062
3,22,23536920,12542374824.54108
3,23,23537004,12516050098.26967
3,24,23537088,12685143690.697601
3,25,23537100,12513824462.78157
3,26,23536968,12459791969.105242
3,27,23536980,12522044611.118473
3,28,23537136,12416113560.408884
3,29,23536980,12330249056.012222
3,30,23537160,12567575945.09995
3,31,23536812,12489036456.021442
3,32,23536896,12590666835.658783
4,1,23537168,11091799835.131084
4,2,23537152,11413666810.560453
4,3,23537136,11348403851.995499
4,4,23537152,11318207624.62868
4,5,23537120,11484926673.187925
4,6,23537088,11402827502.700596
4,7,23537136,11476803590.649988
4,8,23537152,11306235246.268358
4,9,23537088,11474864530.402721
4,10,23537120,11506230032.364344
4,11,23537008,11539179755.01937
4,12,23537088,11441689920.897755
4,13,23537072,11582153064.460485
4,14,23537024,11588099905.69332
4,15,23537040,11683246194.927664
4,16,23537152,11678728258.780632
4,17,23536976,11805101380.65858
4,18,23537088,11764744406.028418
4,19,23536896,11780823511.948837
4,20,23536960,11786504894.953182
4,21,23537136,11839623967.527298
4,22,23536832,11710457510.453701
4,23,23536912,11754639281.640715
4,24,23536896,11822544124.895782
4,25,23536800,11795531837.729284
4,26,23536864,11746149100.249298
4,27,23537088,11747729708.032846
