stride,portion,array_size,throughput
17,25,23528000,3677055553.577653
17,26,23528544,4100122852.85434
17,27,23528340,3239729412.869345
17,28,23527728,8928784276.46198
17,29,23527932,3295853402.517187
17,30,23529360,4215561884.557442
17,31,23527388,3454044605.542635
17,32,23529088,10353855283.812841
18,1,23529384,3026385910.079247
18,2,23529312,3057588825.482173
18,3,23529312,3048951383.095664
18,4,23529312,10043680346.877132
18,5,23529240,3171426305.648685
18,6,23529312,3081488228.650525
18,7,23529240,3305154507.635522
18,8,23529024,9845403155.578526
18,9,23528880,3282315447.989141
18,10,23528880,2757172892.408429
18,11,23528736,3343222059.193947
18,12,23529312,10495968082.377735
18,13,23529168,3297343186.036695
18,14,23528736,3724465315.098096
18,15,23528880,3658355749.01591
18,16,23528448,9655730101.999569
18,17,23528952,3635365578.397504
18,18,23528880,3509209819.336159
18,19,23528232,3672159439.867818
18,20,23528160,9407374402.131176
18,21,23528232,3628996226.581724
18,22,23528736,3948969701.970029
18,23,23528448,3653260517.974302
18,24,23528448,9885197790.993046
18,25,23527800,3415372859.820887
18,26,23529168,3329001231.266587
18,27,23528232,3278197254.841289
18,28,23528736,10289474903.73988
18,29,23527584,3666418481.950728
18,30,23528880,3272536819.720489
18,31,23527512,3456479220.131803
18,32,23528448,10113003195.819042
19,1,23529372,3021256981.997287
19,2,23529296,3042440654.309909
19,3,23529372,3019975473.141944
19,4,23529296,9595180218.532768
19,5,23529220,3147642023.670046
19,6,23529144,3101746935.668798
19,7,23529296,3052997343.326405
19,8,23528992,9539050184.26426
19,9,23528916,3131198114.073154
19,10,23528840,2704340817.607065
19,11,23529220,3063004428.623351
19,12,23528688,9626163280.09284
19,13,23529220,3446698637.31836
19,14,23529296,3761296642.152558
19,15,23528460,3553425498.024595
19,16,23528384,9697442505.300611
19,17,23528612,3465467541.907235
19,18,23528232,3519294217.929223
19,19,23528536,3571966193.309602
19,20,23528080,9596424397.935318
19,21,23528232,3575208889.006181
19,22,23528384,3859960117.732014
19,23,23528080,3629535712.292182
19,24,23527776,9499983174.227173
19,25,23527700,3417717121.20845
19,26,23528232,3253306993.412503
19,27,23528232,3254704812.603906
19,28,23529296,10414909339.490986
19,29,23527700,3292778036.437313
19,30,23527320,3058657063.429533
19,31,23529372,3498614309.405379
19,32,23527168,9641588938.490677
20,1,23529360,3048876132.941575
20,2,23529280,3065728669.874497
20,3,23529360,3017979563.810909
20,4,23529280,9461673455.91646
20,5,23529200,3176961826.710822
20,6,23529120,3127236728.012734
20,7,23528960,3068381728.028468
20,8,23528960,9461761367.05019
20,9,23528880,3264784155.444356
20,10,23528800,2753502537.242609
20,11,23528560,3094826482.223271
20,12,23528640,9509809174.991327
20,13,23528960,3359031020.314857
20,14,23528960,3807523406.69586
20,15,23528400,3623240778.714429
20,16,23528960,9741948029.633465
20,17,23529360,3651021191.858299
20,18,23528160,3473074212.782827
20,19,23528080,3669272719.675212
20,20,23528000,9364972768.962294
20,21,23528400,3650022115.312458
20,22,23527680,3942274885.151217
20,23,23528080,3524971285.299504
20,24,23527680,9246856716.785227
20,25,23528000,3673987151.274527
20,26,23528960,4090002253.782786
20,27,23528880,3188847331.334435
20,28,23528960,10198971813.7111
20,29,23527120,3186771817.708215
20,30,23527200,3229187858.694733
20,31,23527760,3510666930.256278
20,32,23528960,10361378843.871044
1,1,23537180,9093380304.45639
1,2,23537176,9148390416.320425
1,3,23537172,9147308748.184856
1,4,23537168,9093586384.780396
1,5,23537180,9130772502.555645
1,6,23537160,9158497043.162285
1,7,23537164,9148122137.859512
1,8,23537152,9146459151.354666
1,9,23537160,9159779814.510445
1,10,23537160,9124046246.771309
1,11,23537140,9130405488.571081
1,12,23537136,9137698120.291792
1,13,23537176,9162184672.652517
1,14,23537136,9131441909.077845
1,15,23537160,9160094959.35104
1,16,23537152,9169927038.521824
1,17,23537180,9146563039.501694
1,18,23537160,9163820095.894112
1,19,23537124,9156661542.28342
1,20,23537120,9153100623.096802
1,21,23537136,9195359799.009684
1,22,23537096,9141433673.685001
1,23,23537096,9137983506.842173
1,24,23537088,9133416952.261353
1,25,23537100,9156480489.88355
1,26,23537176,9103731402.10929
1,27,23537088,9099726720.408264
1,28,23537136,9119924609.686893
1,29,23537096,9175926496.45465
1,30,23537160,9091115356.588362
1,31,23537060,9155903667.746769
1,32,23537152,9124992120.28149
2,1,23537176,11426432928.239143
2,2,23537168,11434838137.773449
2,3,23537160,11452797458.19109
2,4,23537152,11401742914.451353
2,5,23537160,11385497197.048782
2,6,23537136,11434438941.063168
2,7,23537136,11392993804.020998
2,8,23537152,11467052996.652771
2,9,23537160,11358280414.972713
2,10,23537120,11383244434.074352
2,11,23537096,11431936942.531948
2,12,23537088,11326563239.580835
2,13,23537176,11410375105.891586
2,14,23537136,11378361656.888191
2,15,23537160,11369958908.706812
2,16,23537152,11425828973.404575
2,17,23537112,11401283199.663088
2,18,23537088,11473803600.412613
2,19,23537048,11378659618.266872
2,20,23537120,11373932828.395573
2,21,23537136,11347663451.759592
2,22,23537008,11381556223.561998
2,23,23537096,11372648341.751148
2,24,23537088,11353091691.076065
2,25,23537000,11348934846.227625
2,26,23537072,11387157765.63964
2,27,23537088,11372503873.572746
2,28,23537024,11323081491.122417
2,29,23537096,11362187603.527504
2,30,23537040,11336611968.033731
2,31,23536936,11274393880.585718
2,32,23537152,11413934232.085003
3,1,23537172,3442283003.481073
3,2,23537160,13124695630.54334
3,3,23537160,3470236191.767947
3,4,23537136,13130176717.558323
3,5,23537160,3398774832.618342
3,6,23537160,13137882737.869984
3,7,23537136,3284295306.640871
3,8,23537088,13166876062.731699
3,9,23537088,3218818607.765426
3,10,23537160,13116646281.737644
3,11,23537052,3159741968.015283
3,12,23537088,13165400480.39908
3,13,23537124,3192276083.226113
3,14,23537136,3137470792.739436
3,15,23537160,3197247171.891521
3,16,23537088,13150331770.948427
3,17,23537112,3215256539.190487
3,18,23537088,3405767949.317589
3,19,23537124,3227160952.323542
3,20,23537040,13138203937.916414
3,21,23537052,3264303686.93792
3,22,23536920,13165690664.352201
3,23,23537004,3111057586.5008
3,24,23537088,13174270556.894531
3,25,23537100,3279519227.719207
3,26,23536968,13154660382.34346
3,27,23536980,3323120254.354628
3,28,23537136,13120291459.404562
3,29,23536980,3261642028.983247
3,30,23537160,13122136763.098547
3,31,23536812,3415116624.598864
3,32,23536896,13224865971.998562
4,1,23537168,3609654026.512048
4,2,23537152,3605595609.6549
4,3,23537136,3690768443.479182
4,4,23537152,13873552783.767262
4,5,23537120,3690177692.783929
4,6,23537088,3523887157.68771
4,7,23537136,3655212654.328331
4,8,23537152,13897707400.390247
4,9,23537088,3591684795.724772
4,10,23537120,3432543857.773201
4,11,23537008,3610085610.216833
4,12,23537088,13864106013.864101
4,13,23537072,3646786539.011222
4,14,23537024,3489925618.988996
4,15,23537040,3616134296.944551
4,16,23537152,13900173855.904016
4,17,23536976,3589051367.872506
4,18,23537088,3624381421.486093
4,19,23536896,3533644628.716254
4,20,23536960,13892676418.818542
4,21,23537136,3545236077.432215
4,22,23536832,3625206770.969681
4,23,23536912,3437001526.991791
4,24,23536896,13890583346.655197
4,25,23536800,3397346482.102071
4,26,23536864,3496858456.253543
4,27,23537088,3602774121.53421
4,28,23537024,13892297128.513317
4,29,23536864,3498009983.036448
4,30,23536800,3604883041.699567
4,31,23536688,3426982935.553697
4,32,23537152,13936385586.705725
5,1,23537180,3183826399.229739
5,2,23537160,2925238287.798114
5,3,23537160,3237080237.935931
5,4,23537120,9015124841.511572
5,5,23537100,3243205919.162117
5,6,23537160,3186274343.112165
5,7,23537080,3357124934.862275
5,8,23537120,9062869919.091202
5,9,23537160,3418497143.25425
5,10,23537000,3358734776.86178
5,11,23537140,3383013727.237288
5,12,23537040,9391155775.532642
5,13,23537020,3582337709.30828
5,14,23537080,3478145538.961846
5,15,23537100,3744253157.181639
5,16,23536960,9772945401.58937
5,17,23537180,3726662329.471468
5,18,23537160,3615985433.625806
5,19,23536820,3653229967.176008
5,20,23536800,10262693663.619404
5,21,23536800,3680907593.360492
5,22,23536920,3544157629.305793
5,23,23536820,3587465573.718218
5,24,23536800,10378712277.22958
5,25,23537000,3515847026.964303
5,26,23536760,3507178908.385474
5,27,23536980,3473586380.337686
5,28,23536800,10417107706.052387
5,29,23536980,3387547310.511201
5,30,23536800,4126340749.031848
5,31,23537060,3598120696.92769
5,32,23536640,10872751600.352552
6,1,23537160,3236251755.833264
6,2,23537136,3139404780.820163
6,3,23537160,3266623867.666237
6,4,23537088,14153816244.327261
6,5,23537160,3275712762.920886
6,6,23537088,3007397958.277351
6,7,23537136,3258417558.537026
6,8,23537088,14150838310.131489
6,9,23537088,3235875229.020742
6,10,23537040,2974874789.864492
6,11,23536920,3109298581.514283
6,12,23537088,14145735562.60962
6,13,23536968,3551319574.078019
6,14,23537136,3430200542.60726
6,15,23537160,3791732490.641399
6,16,23536896,14142221261.969568
6,17,23537112,3767690405.74568
6,18,23537088,3829598064.578073
6,19,23536896,3746127809.208231
6,20,23536800,14133670424.809534
6,21,23536800,3736001587.471941
6,22,23536656,3570949446.699844
6,23,23536728,3626847203.549998
6,24,23537088,14145735434.897303
6,25,23536800,3708297774.970761
6,26,23536656,3495563411.816873
6,27,23536656,3443403202.370331
6,28,23536800,14144287985.687918
6,29,23536632,3381969270.245668
6,30,23536800,4139373968.8502
6,31,23536440,3685403218.928248
6,32,23536896,14135442552.89863
7,1,23537164,3083838650.336244
7,2,23537136,2992156651.114645
7,3,23537136,3078557846.390123
7,4,23537136,10195637914.925022
7,5,23537080,3112377249.459388
7,6,23537136,2935084126.461528
7,7,23537052,3125235341.897795
7,8,23537024,10052553080.741968
7,9,23537052,3120620462.714001
7,10,23537080,2679102133.092097
7,11,23537052,3030880194.717851
7,12,23537136,10220654320.469835
7,13,23536968,3249332123.358429
7,14,23536856,3164133712.248856
7,15,23536800,3667655937.428435
7,16,23537024,10167402223.34562
7,17,23536772,3652255797.390051
7,18,23536800,3728514176.102966
7,19,23536744,3679744178.211589
7,20,23536800,10283247320.817886
7,21,23537052,3636527354.619036
7,22,23536744,3490468394.104571
7,23,23536912,3585377453.326537
7,24,23536800,10469182044.284954
7,25,23536800,3622695070.170518
7,26,23536968,3290435724.135363
7,27,23536548,3210230552.97743
7,28,23536464,10909909937.664005
7,29,23536632,3275302002.432944
7,30,23536800,3878200992.102067
7,31,23536688,3682211676.487733
7,32,23537024,10456261866.66124
8,1,23537152,2996754172.323015
8,2,23537152,2967916724.857969
8,3,23537088,3062200654.432763
8,4,23537152,8967418160.252792
8,5,23537120,3057670132.294488
8,6,23537088,2969739325.203588
8,7,23537024,3014148762.791606
8,8,23537152,8969104870.079014
